accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.7789417467751212,0.8211004964910424,0.5928111993946273,0.8482900561053315,0.6343833508786136,0.8280721067840925,0.5563525317804133,0.8695199838164321,"5, 11, 17","7, 9, 12, 18"
0.7923869390605902,0.8206060751785007,0.5777532257428086,0.8623541669346436,0.5940923476426195,0.854691483936767,0.5622887864823348,0.8701554915245437,"5, 11, 12","7, 9, 17, 18"
0.7869287795522443,0.8484701976848286,0.6506832748820898,0.846715134790915,0.7065659881812213,0.8183146989434814,0.602992267174717,0.8771577789994502,"5, 9, 18","7, 11, 12, 17"
0.7729349225466173,0.8614105937269443,0.6857126433477999,0.8222615932252979,0.8133778808127642,0.755225128388869,0.5926864410990212,0.9023581035282366,"5, 9, 17","7, 11, 12, 18"
0.7875022051473038,0.8641350076785305,0.6840740201078247,0.8399119892496937,0.7696898157256213,0.7950961753522702,0.6155984474981643,0.8900816875841132,"5, 9, 12","7, 11, 17, 18"
0.7818934972013488,0.8372684480860102,0.6340398644379344,0.8446552228616016,0.6936902966314731,0.8149097838104872,0.5838358193166191,0.8766544350246742,"5, 9, 11","7, 12, 17, 18"
0.7914056023597,0.8531520635935748,0.6465438390173788,0.852044304662929,0.6137434879682461,0.8715416678322656,0.6830480397570403,0.8334002086509911,"5, 7, 18","9, 11, 12, 17"
0.8105582603759579,0.8853080266539353,0.7329578678484597,0.8532133371677973,0.757313660646146,0.8383922337843678,0.7101198640348262,0.8685678859268444,"5, 7, 17","9, 11, 12, 18"
0.8105092269121696,0.8810570451014439,0.7123920027447678,0.8587101420406662,0.6983428117165046,0.86728156241295,0.7270180799592564,0.8503064878315227,"5, 7, 12","9, 11, 17, 18"
0.7964720151250312,0.8505670554294615,0.6369045725013524,0.8586085124837372,0.6302663895711317,0.8621444745813323,0.6436840751222022,0.8551014363986377,"5, 7, 11","9, 12, 17, 18"
0.8039431040691394,0.887328408028265,0.7398150581826003,0.8427104248219677,0.7642296490102187,0.8267437576169827,0.7169121052144114,0.8593059565191775,"5, 7, 9","11, 12, 17, 18"
0.7904043605019647,0.8514812324250457,0.664502384092523,0.8475966634407116,0.7498568975386377,0.8059243679067526,0.5965934966754713,0.8938134810710988,"17, 18","5, 7, 9, 11, 12"
0.8096760133662647,0.8388985994910481,0.6368777026277858,0.8710426838872263,0.7073891625615764,0.8412625974519871,0.579149021980238,0.9030085316569376,"12, 18","5, 7, 9, 11, 17"
0.7970155572018203,0.8932985711336463,0.7225115740740742,0.8399799766394127,0.877474522666042,0.7623422513881878,0.6140667267808837,0.9352241763685906,"12, 17","5, 7, 9, 11, 18"
0.7704153614385806,0.7532093416232541,0.39771657988833825,0.8581768763756149,0.5126961022157529,0.8151307666404759,0.3248616519778643,0.906022893858582,"11, 18","5, 7, 9, 12, 17"
0.7766216329613158,0.8217817176413499,0.5916342810390672,0.8462634274053825,0.7695889317546893,0.7784940143089891,0.48052163800980147,0.9269568151147098,"11, 17","5, 7, 9, 12, 18"
0.7821030821030821,0.8115377445816515,0.5322212955240478,0.8579724824850173,0.6830312544598259,0.8040692339334873,0.43596283476042996,0.9196221771858715,"11, 12","5, 7, 9, 17, 18"
0.77424745114184,0.8509959852458775,0.6711816578483245,0.8281215428866435,0.7583293479993624,0.7811945594322885,0.6019994937990382,0.8810467260386834,"9, 18","5, 7, 11, 12, 17"
0.7611071682044003,0.8769505372819716,0.7267413541159278,0.7877947295423023,0.8804091266719118,0.6937597157450589,0.6187448161459773,0.911318553092182,"9, 17","5, 7, 11, 12, 18"
0.776809158701817,0.8716495487740006,0.7161936560934891,0.8160889696654984,0.8297230388364537,0.7496223865172112,0.6299929511278195,0.8954890788224121,"9, 12","5, 7, 11, 17, 18"
0.7588155117833275,0.829982974679294,0.6151741555298328,0.8243712680295197,0.7530270502361529,0.7608072570398605,0.5199833965844403,0.8995248742314143,"9, 11","5, 7, 12, 17, 18"
0.7960604037187323,0.8581829596261102,0.6841916882083913,0.849405473061387,0.677376171352075,0.8535005145013148,0.691145749638438,0.8453495394836177,"7, 18","5, 9, 11, 12, 17"
0.8163370854882872,0.8963935614065873,0.7821599971132682,0.8412443789938728,0.8345910981056522,0.8044156105411386,0.735927208528553,0.8816072314391226,"7, 17","5, 9, 11, 12, 18"
0.8199221920568726,0.8939174183021347,0.760390287501862,0.8557593148903736,0.7742302441983923,0.8466486270682695,0.7470364408019904,0.8650682137515298,"7, 12","5, 9, 11, 17, 18"
0.7947743027380428,0.8380909475140619,0.6314123917388408,0.8577991967871487,0.7214081826831589,0.8184103240045367,0.561380127350807,0.901171228946569,"7, 11","5, 9, 12, 17, 18"
0.7931560541695026,0.8838740265131307,0.7678039783954682,0.8135170020525191,0.7917730804760094,0.7942075689968601,0.7452434533551555,0.8337887659943614,"7, 9","5, 11, 12, 17, 18"
0.7933532839817294,0.7946338090781924,0.4906832298136646,0.8703813475597708,0.48697796270611804,0.8720700031675641,0.4944453137224222,0.8686992190581367,"5, 18","7, 9, 11, 12, 17"
0.7969388947306928,0.8685486028908364,0.672569706103994,0.8528365791701947,0.7384169884169884,0.8199728629579376,0.6175046125461254,0.8884445751249632,"5, 17","7, 9, 11, 12, 18"
0.8199116904962153,0.8598245826365568,0.6560471186667559,0.8780233082528304,0.6686221009549795,0.8722059794397812,0.6439364078307712,0.8839187574671445,"5, 12","7, 9, 11, 17, 18"
0.7815804117974402,0.7805260836216013,0.47722429408630795,0.8619513224535734,0.47362855254461333,0.8636828193832599,0.48087505032881495,0.8602267541858261,"5, 11","7, 9, 12, 17, 18"
0.7872592759925453,0.8665394403287184,0.6911535623513978,0.8377482017487187,0.7736074148848306,0.7933270791695558,0.62458324072016,0.8874389743121778,"5, 9","7, 11, 12, 17, 18"
0.8131219940107082,0.8877060861012726,0.7065361960858826,0.8629121732570009,0.6814808027123614,0.8779915108823264,0.7335042903639413,0.8483420593368237,"5, 7","9, 11, 12, 17, 18"
0.7857218796512864,0.7827862605838732,0.5191458904926638,0.8621456174549434,0.5394149727317799,0.8529570983894978,0.5003449068751437,0.8715342598354422,18,"5, 7, 9, 11, 12, 17"
0.7897049591964846,0.8938381781841344,0.7683664649956784,0.8074435982181348,0.8997975708502024,0.7200153767298821,0.6704374057315233,0.9190382728164868,17,"5, 7, 9, 11, 12, 18"
0.8316349419983337,0.887660209910116,0.7398237100128751,0.8755507129660335,0.8248674911660777,0.8344018058690745,0.6706769617525588,0.920968706398246,12,"5, 7, 9, 11, 17, 18"
0.76424566436302,0.739287342124102,0.3116751269035533,0.8577647243929303,0.49696479158235535,0.7964063108687184,0.2270290256979109,0.9293669735197182,11,"5, 7, 9, 12, 17, 18"
0.7635781326453449,0.8714162580521752,0.7346347795696241,0.7868287009184615,0.858059248891999,0.7053282519594449,0.6422522915757312,0.8896245238527117,9,"5, 7, 11, 12, 17, 18"
0.8114379409718772,0.9012315940647039,0.769314935262294,0.8405529179446243,0.7574814460138856,0.849728168535508,0.7815240212424355,0.8315736968991604,7,"5, 9, 11, 12, 17, 18"
0.8116446300162375,0.8218258550064836,0.4639084507042254,0.8857518056467498,0.4212629896083134,0.9052823315118397,0.5161606268364348,0.8670461849233312,5,"7, 9, 11, 12, 17, 18"
