accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.6993226309985823,0.671656034791317,0.5186611646033931,0.7813782044607342,0.559861420440485,0.75610591649202,0.48310911808669654,0.8083983280906623,"5, 9, 12, 18","7, 11, 17"
0.6838035789902919,0.6794317499896536,0.5342911921646532,0.7606463178639693,0.6572890025575447,0.6939089373131742,0.4500700498132005,0.8415867594903454,"5, 9, 12, 17","7, 11, 18"
0.6751518133440368,0.6448296545542309,0.4706180237587829,0.7656832254630019,0.46201010854254704,0.7720500988793672,0.4795527843474522,0.7594205046500426,"5, 9, 11, 18","7, 12, 17"
0.6890465818871636,0.6777852347521042,0.5206749409751555,0.769880307394736,0.582569919053851,0.7325167214152848,0.4706688596491228,0.811260382651384,"5, 9, 11, 17","7, 12, 18"
0.6881146655138873,0.658386528406554,0.49779208631528576,0.7738276007327801,0.5322850762932638,0.7518847091075236,0.4674974463738509,0.7970897495408585,"5, 9, 11, 12","7, 17, 18"
0.7466377776058191,0.7740805061394332,0.6367086079488716,0.805493839628358,0.5991229901858426,0.833489058273912,0.6793256937209963,0.7793181138929122,"5, 7, 17, 18","9, 11, 12"
0.7345792453389454,0.7580980445896225,0.5997541624762543,0.8014589315211246,0.54350291639663,0.8448324218202216,0.6689933688986389,0.7623215302528629,"5, 7, 12, 18","9, 11, 17"
0.7492101749014755,0.7724169032219173,0.6620880326501952,0.8006162769621169,0.649294198657256,0.8100340581608593,0.6753961858716089,0.7914149687723968,"5, 7, 12, 17","9, 11, 18"
0.7125991613023852,0.7329069474531438,0.533694474539545,0.7922900218134085,0.4690892469432065,0.8440719794344473,0.6189375282705936,0.7464942434659246,"5, 7, 11, 18","9, 12, 17"
0.7500799302426973,0.767955563983547,0.6238708689661205,0.8128706514760771,0.6057851590706367,0.8251264718227407,0.6430697087203535,0.8009735803739921,"5, 7, 11, 17","9, 12, 18"
0.739482900556726,0.7540750666695654,0.5931978124931913,0.8083866134378752,0.5493543179983857,0.8399624645439229,0.6446464933465927,0.7790987498021839,"5, 7, 11, 12","9, 17, 18"
0.7282386485904885,0.7609066902866879,0.6345054627016858,0.7837079854420894,0.5977642207150404,0.8132900846459754,0.6760590525382569,0.7562023590654631,"5, 7, 9, 18","11, 12, 17"
0.7504393415734286,0.7819740538710075,0.690473163200436,0.7909413222430777,0.7083970034661399,0.7776517984223096,0.6734339569160998,0.8046929605591613,"5, 7, 9, 17","11, 12, 18"
0.7331149937449924,0.7729898135549627,0.6628788551339643,0.7791310417030187,0.6402016599218053,0.797642015005359,0.687221588189817,0.7614597544338335,"5, 7, 9, 12","11, 17, 18"
0.729092135918622,0.7446148254639753,0.6160342120933253,0.7907155151217112,0.6007179054054054,0.8018591290818057,0.6321519831129875,0.7798773863107248,"5, 7, 9, 11","12, 17, 18"
0.7384380500010602,0.7428992643952405,0.5971455632123844,0.8063548878318342,0.6497050671594059,0.7761726305609284,0.5524534686971235,0.8389794518310412,"12, 17, 18","5, 7, 9, 11"
0.7205065703865257,0.7027449917432838,0.5163643283014081,0.803464185375158,0.5375726360274696,0.7907861691062685,0.49676592628752747,0.8165553372626064,"11, 17, 18","5, 7, 9, 12"
0.7284838563616732,0.6889320916620127,0.4676477618055793,0.8177706090676391,0.49054441260744985,0.8049100363535963,0.44679324068637044,0.8310488181494239,"11, 12, 18","5, 7, 9, 17"
0.7428437901624021,0.7320984008187632,0.5802288620470439,0.8146474286997529,0.6588940225238232,0.7738520612234014,0.5183439345751931,0.8599834054406448,"11, 12, 17","5, 7, 9, 18"
0.666765364472491,0.6792386977569698,0.535267246496503,0.7402599275895394,0.6356893275301907,0.6802035839253525,0.4622448069893911,0.8119482327627124,"9, 17, 18","5, 7, 11, 12"
0.6737028965129359,0.6587930568815482,0.5087454684977906,0.7557268983302852,0.5855158971860154,0.7094718118484115,0.4497730781827539,0.8084339723559384,"9, 12, 18","5, 7, 11, 17"
0.6548162430156607,0.6797764465805947,0.5434199911520545,0.7225165667652501,0.7067623366953225,0.6335321037304119,0.441405259152786,0.8405829101346876,"9, 12, 17","5, 7, 11, 18"
0.6719906687402799,0.6307773352821595,0.45168334849863506,0.7660065457369502,0.5035358219336888,0.733761265090971,0.4095130344600009,0.8012161440805812,"9, 11, 18","5, 7, 12, 17"
0.6689620827036681,0.6694601647141104,0.5126779078292085,0.7493466134422094,0.6312643964390213,0.6833218715169912,0.43159955733378735,0.8294950774368127,"9, 11, 17","5, 7, 12, 18"
0.6790689299569495,0.6530181052675024,0.49956608300576855,0.7637945159269433,0.5844132576888623,0.7148108059351463,0.4362323362902866,0.819985513994516,"9, 11, 12","5, 7, 17, 18"
0.7429666034596184,0.7739778962707524,0.6599600675779451,0.7933994836542351,0.6448724362181091,0.8048403382557112,0.675770601803313,0.7822793350917009,"7, 17, 18","5, 9, 11, 12"
0.7387286628407986,0.7621891448548453,0.6200202655858355,0.8009220452640402,0.5966028634474265,0.8177383465510355,0.6453510963086317,0.7847834419317746,"7, 12, 18","5, 9, 11, 17"
0.7454459183462959,0.776305251430967,0.6863099021227913,0.7858221520195796,0.70896580702768,0.7690426037915336,0.6650571541190382,0.8033502502040671,"7, 12, 17","5, 9, 11, 18"
0.72068770683671,0.7112292541559966,0.5305768082912801,0.8011995587829763,0.5145503341577645,0.81190908667505,0.5476337160459255,0.7907688818326151,"7, 11, 18","5, 9, 12, 17"
0.7497181308946436,0.7621246805403066,0.6412538798963651,0.8078217971444669,0.6631824693585185,0.7937618147448016,0.6207290425109258,0.8223888531378529,"7, 11, 17","5, 9, 12, 18"
0.7461692999182784,0.7521763849013575,0.6070270697698938,0.8125432210528962,0.610421967769296,0.8103932584269663,0.6036697247706422,0.8147046216686418,"7, 11, 12","5, 9, 17, 18"
0.7203959686741888,0.7501177031499227,0.6498664546251556,0.7672751419549809,0.6337787322039291,0.7804427535632564,0.6667921844274298,0.7545444853137161,"7, 9, 18","5, 11, 12, 17"
0.7371321204675616,0.7751158952865795,0.7078782524895598,0.7610602029756627,0.7461694743079658,0.7304018912529551,0.6733251852417692,0.7944050190270493,"7, 9, 17","5, 11, 12, 18"
0.73617935062704,0.7809678480942953,0.6969033098466457,0.7664441166182532,0.6911062397244186,0.7714303208425177,0.7027984554754986,0.7615219559370183,"7, 9, 12","5, 11, 17, 18"
0.7268875544853233,0.7443958759217869,0.6334178872432698,0.7823763722918489,0.6471596371692514,0.7726367801204097,0.6202475862345258,0.7923646471355128,"7, 9, 11","5, 12, 17, 18"
0.7391939580570478,0.742449582548483,0.5671006976830951,0.8133815842380377,0.5514439123494413,0.8234604487576123,0.5836725289916289,0.8035464598957671,"5, 17, 18","7, 9, 11, 12"
0.742671284953958,0.7198559055598841,0.5104468016714881,0.8254641301856521,0.49133663366336633,0.8370714700755375,0.5311036789297658,0.8141742963716514,"5, 12, 18","7, 9, 11, 17"
0.7643168604651163,0.7588844373246633,0.6342068654359514,0.8261529939424263,0.6825833603107802,0.7992324713041074,0.5922336914542518,0.854950257036133,"5, 12, 17","7, 9, 11, 18"
0.7031158679135009,0.6764283711656055,0.41660984100778814,0.8008966083217992,0.36132727385917945,0.8450205484763111,0.49186440677966103,0.7611519836096108,"5, 11, 18","7, 9, 12, 17"
