accuracy,auc,f1_0,f1_1,precision_0,precision_1,recall_0,recall_1,test_participants,train_participants
0.761109267719952,0.8227484446788934,0.6934879075174796,0.804286685137749,0.7183175033921303,0.7869184500184132,0.6703174954892216,0.8224388992238116,"7, 9, 11, 17","5, 12, 18"
0.7592499107329747,0.8185294760763396,0.6787586048269176,0.8074866836669391,0.6809176912680884,0.8059551886792453,0.6766131673763511,0.8090240101012094,"7, 9, 11, 12","5, 17, 18"
0.768538241363243,0.8069075998566886,0.610337582294439,0.835375019233273,0.6368313358667056,0.8209458673552469,0.5859601936525013,0.850320466483543,"5, 12, 17, 18","7, 9, 11"
0.7447848761408083,0.7864782448675164,0.5591216216216216,0.8204128440366972,0.5291638407131092,0.8397788876083152,0.59267498643516,0.8019198630416174,"5, 11, 17, 18","7, 9, 12"
0.7337218392438348,0.7586836323705637,0.5048892647602938,0.8178901936386967,0.46665689579363917,0.8433027302249128,0.5499453048534746,0.7939644434378893,"5, 11, 12, 18","7, 9, 17"
0.7704823681304152,0.804672876898243,0.610552432232692,0.8372975178360735,0.634205187256676,0.8244516829533116,0.5886005089058525,0.8505499921589712,"5, 11, 12, 17","7, 9, 18"
0.7398387337613856,0.7979237951192102,0.6075458948079738,0.805427438717963,0.677042020181736,0.7664236679347941,0.5509887236476548,0.8486139219654539,"5, 9, 17, 18","7, 11, 12"
0.7597702960088215,0.8047396459650977,0.6254660742593048,0.8231772233290116,0.6553289042762235,0.805840470539676,0.5982062780269058,0.8412763390356358,"5, 9, 12, 18","7, 11, 17"
0.6957544580542965,0.7736817856499639,0.5286127378319928,0.7753939492178906,0.7036941191693084,0.6932138125207022,0.42329545454545453,0.8796794955996322,"5, 9, 12, 17","7, 11, 18"
0.7217122214597387,0.7657271994015512,0.5547799067840498,0.7976005499524441,0.5352118305355715,0.8110815314193783,0.5758331541603956,0.7845603764496647,"5, 9, 11, 18","7, 12, 17"
0.7361343356987283,0.7844077947009802,0.6086612204068023,0.8009666546541454,0.6505256593014968,0.7755814192171111,0.571859335839599,0.8280698678472025,"5, 9, 11, 17","7, 12, 18"
0.734059224035448,0.7810570248647912,0.554796689131123,0.8104016180294712,0.6212834928835537,0.775077835706785,0.5011644535240041,0.8490988718238511,"5, 9, 11, 12","7, 17, 18"
0.7840439526425752,0.8462419446200599,0.6831804559077287,0.8361937407555232,0.6562418215126931,0.8543260812204658,0.7124254190737759,0.8188150906959101,"5, 7, 17, 18","9, 11, 12"
0.7670065506713697,0.8308742374760645,0.6420292825101898,0.8273005899089321,0.5908633696563286,0.8633695602329527,0.7028967442788054,0.7941244701267478,"5, 7, 12, 18","9, 11, 17"
0.7272090675178321,0.8220728057526746,0.6693381235318502,0.7678405610300334,0.5986370537763497,0.8372676439474082,0.7589757364132868,0.7090457663560971,"5, 7, 12, 17","9, 11, 18"
0.7555890915889848,0.7995311473667057,0.5688708803505383,0.829451946284958,0.5353848882582476,0.8504949738179872,0.6068251495200282,0.809425074116513,"5, 7, 11, 18","9, 12, 17"
0.7817759046650197,0.8422632543844597,0.6684770609793791,0.8373589238134436,0.6549143450423949,0.8459535168731125,0.682613400667328,0.828937210499228,"5, 7, 11, 17","9, 12, 18"
0.7646123149478854,0.8184771256642667,0.6270174662834402,0.8280466424756391,0.588064529506905,0.8541298679451594,0.6714968982336507,0.8035092577939548,"5, 7, 11, 12","9, 17, 18"
0.7626291155584248,0.8353433127998064,0.679767024114093,0.8114241754014809,0.6421666095303394,0.8404010446638042,0.7220444821339089,0.7843789378008221,"5, 7, 9, 18","11, 12, 17"
0.780827133735575,0.8484759180496546,0.7265585032522107,0.8171220489760006,0.7500754489210805,0.8003399080811949,0.7044713718820862,0.8346230654018971,"5, 7, 9, 17","11, 12, 18"
0.7512193750614958,0.8330383797731168,0.6990733656380176,0.7879622863030274,0.6495008214330849,0.8327467017801524,0.756838346279866,0.7477489768076399,"5, 7, 9, 12","11, 17, 18"
0.7600672208995888,0.8323578247026996,0.6682626298186939,0.8120737106617206,0.6368302747676721,0.8354329093147312,0.7029589304892049,0.7899852553158466,"5, 7, 9, 11","12, 17, 18"
0.7796178884200259,0.8313748842593935,0.6546831910157158,0.8381682004328802,0.7271385342091667,0.8007735792918774,0.5953589557650472,0.8792264218744895,"12, 17, 18","5, 7, 9, 11"
0.7714568480472115,0.787614979830147,0.5788015942714314,0.8431841046277665,0.6482069904675443,0.810859837948966,0.5228215767634855,0.8781925343811395,"11, 17, 18","5, 7, 9, 12"
0.764550172407788,0.7709068714503532,0.500886001181335,0.8459364601850586,0.576821698835133,0.8129037909813627,0.44261760292294644,0.8817674308112603,"11, 12, 18","5, 7, 9, 17"
0.7680219651828485,0.8100916382692489,0.6206413399993631,0.8329289671131057,0.7064153678869155,0.7906493783114567,0.5534416174466151,0.8799857760919813,"11, 12, 17","5, 7, 9, 18"
0.7402705553602161,0.810532921906072,0.6495017855805009,0.7936969910775971,0.7384860014765177,0.7411331942461843,0.5796558794686636,0.854285985507705,"9, 17, 18","5, 7, 11, 12"
0.734375,0.797300140422359,0.5963300301824301,0.8020640970230376,0.6948213618822358,0.7499387705118785,0.5222944836943808,0.8619767474593925,"9, 12, 18","5, 7, 11, 17"
0.6921381915479657,0.8048932333887487,0.5834309445213502,0.7558509642389066,0.7877785765636233,0.656102714123192,0.4632620275640484,0.8913667476264076,"9, 12, 17","5, 7, 11, 18"
0.7373561430793157,0.7658139574364976,0.556139613120269,0.8134994257443237,0.6284526284526285,0.7759823027493943,0.49875076603969265,0.8548286025947501,"9, 11, 18","5, 7, 12, 17"
0.726026926775656,0.7815505333108226,0.6064044999259881,0.7898854207822994,0.721244131455399,0.7280054379491163,0.5231122839874011,0.8632621336864529,"9, 11, 17","5, 7, 12, 18"
0.7215465453176408,0.7753396812546054,0.5440754737208867,0.7995664007729377,0.6822153515257428,0.7342089888126717,0.45245843177461775,0.877696725128046,"9, 11, 12","5, 7, 17, 18"
0.7823807128207113,0.8528527251801427,0.7076195180284399,0.826694608379432,0.7018720024753752,0.8307268279087052,0.7134619417068567,0.822701343311047,"7, 17, 18","5, 9, 11, 12"
0.7769567848040924,0.8357209458877962,0.6721112638473357,0.8309970686708993,0.653253693806979,0.843548159638979,0.6920899250624479,0.8188139955100476,"7, 12, 18","5, 9, 11, 17"
0.7781857941534462,0.8464569869358276,0.7380116959064327,0.8076771723965228,0.7300424219051292,0.8142017382523712,0.7461568782026015,0.8012563438265252,"7, 12, 17","5, 9, 11, 18"
0.764533053515215,0.7772140448189686,0.5492583436341161,0.8406424123238282,0.6126852809376078,0.8109612141652613,0.4977317278073369,0.8725788160580631,"7, 11, 18","5, 9, 12, 17"
0.7772965620917373,0.8259392800565789,0.6711416490486258,0.831642178748275,0.7172390420244013,0.8051502370785634,0.630611839491458,0.859936767298061,"7, 11, 17","5, 9, 12, 18"
0.7785174339417053,0.8140851342916274,0.6283249050027142,0.842259703410896,0.6904433002637197,0.8112824106517169,0.5764613368283094,0.8756965280754393,"7, 11, 12","5, 9, 17, 18"
0.7512333317051727,0.8338471109589473,0.6953400729796015,0.789797350282719,0.6642285714285714,0.8161733344706986,0.7295092255554161,0.7650727650727651,"7, 9, 18","5, 11, 12, 17"
0.7560477678813391,0.8334279434407909,0.7407506959777287,0.7696402067659553,0.7447399915067753,0.7659942950285249,0.7368039110839508,0.77332099146354,"7, 9, 17","5, 11, 12, 18"
0.7706236041917196,0.8392734341224419,0.7353733946408751,0.7975865623673519,0.732267613972765,0.8001825095057035,0.7385056327375502,0.7950074042733235,"7, 9, 12","5, 11, 17, 18"
0.7540311518883165,0.8127306473039522,0.6673262836765402,0.8048842410687299,0.6872877038043478,0.7914031667538396,0.6484916469692721,0.8188325584827688,"7, 9, 11","5, 12, 17, 18"
0.7804176313245971,0.8277555793822003,0.6246013142220344,0.8448256691287427,0.6250576834333179,0.8445707752405754,0.62414561093618,0.8450807169187746,"5, 17, 18","7, 9, 11, 12"
0.777456281152319,0.8009839477074594,0.558178539980712,0.8512710488799808,0.5598452350912608,0.8504187935361968,0.5565217391304348,0.8521250141290833,"5, 12, 18","7, 9, 11, 17"
0.7905523255813953,0.8393686681414978,0.6772435418844259,0.8449759736068279,0.722961664142823,0.8200675181846657,0.636963696369637,0.8714449498872,"5, 12, 17","7, 9, 11, 18"
0.7353703974284045,0.7476508867999281,0.4723405805018391,0.823401791699677,0.41413883389743916,0.8640421558846852,0.5495762711864407,0.7864127398025703,"5, 11, 18","7, 9, 12, 17"
0.7584832799276969,0.8007177502338388,0.5992501704158146,0.8271594049509026,0.5761190117307818,0.8417352281226627,0.6243164547972445,0.8130797907695865,"5, 11, 17","7, 9, 12, 18"
0.7580854820247173,0.7845035610820483,0.532873787135204,0.836778238843873,0.5201491991516126,0.843992606284658,0.546236559139785,0.8296861615139007,"5, 11, 12","7, 9, 17, 18"
0.7578467893630362,0.7970760637540518,0.6215522955875148,0.8219646125686394,0.6399026763990268,0.8110234113712375,0.6042250364227277,0.8332050577240242,"5, 9, 18","7, 11, 12, 17"
0.7357863698658582,0.8091097406393591,0.6496310166317877,0.7879333333333333,0.7286429056766941,0.7394037974287591,0.5860784021463705,0.8432806535621277,"5, 9, 17","7, 11, 12, 18"
0.7324813297528275,0.7832727614684479,0.5968332742526292,0.7998298671203544,0.6832138509400785,0.7525875631365405,0.5298437008287004,0.8534005195455542,"5, 9, 12","7, 11, 17, 18"
0.7282826380924667,0.7545728764399626,0.546223772225716,0.8060835572929392,0.5943020651903459,0.7791474790412091,0.5053422194012482,0.834948753637859,"5, 9, 11","7, 12, 17, 18"
0.7754429257195735,0.8309012412487313,0.628310677133193,0.8391249102259544,0.5842729970326409,0.8674224037006367,0.679527885146328,0.8126153599229596,"5, 7, 18","9, 11, 12, 17"
0.7938126323603257,0.8686167376614264,0.7306178333048092,0.8329914408997665,0.7002569850729947,0.8560005815221342,0.7637306935416542,0.811186884342495,"5, 7, 17","9, 11, 12, 18"
0.7860137273437179,0.8569277816231682,0.6910547396528706,0.8363224822773071,0.6471078513085514,0.8675362791456057,0.741405653170359,0.8072768100989258,"5, 7, 12","9, 11, 17, 18"
0.7683087789391074,0.8237889651561799,0.6126319556271246,0.8347286190488308,0.5711108640053375,0.8614495798319328,0.6606637509647543,0.8096154795399575,"5, 7, 11","9, 12, 17, 18"
0.7777817788980914,0.854585380473499,0.7219894580348695,0.8149236721350809,0.7028947368421052,0.8299328039095907,0.7421505973881634,0.8004477699876275,"5, 7, 9","11, 12, 17, 18"
0.7777918620864495,0.8349901099698687,0.6626575579717117,0.834333506591693,0.7022534924033853,0.8118534185479792,0.6272884597868659,0.8580939884336881,"17, 18","5, 7, 9, 11, 12"
0.7829725410431498,0.8156931784915196,0.5902682538811783,0.852394221458074,0.6473348574178799,0.8261569108182654,0.5424480742085098,0.8803526962485202,"12, 18","5, 7, 9, 11, 17"
0.7880904504885878,0.8618610706120448,0.7242344947895148,0.8279338890321103,0.8230383973288815,0.770239300751479,0.6466103778998279,0.8949715135001238,"12, 17","5, 7, 9, 11, 18"
0.7633372390540185,0.7257501455052577,0.41197789792644524,0.8518568413489604,0.49017390074932843,0.8189431877050596,0.3552982168477147,0.8875269018433611,"11, 18","5, 7, 9, 12, 17"
0.7620486140247825,0.7996850499596508,0.6001034174775537,0.8306356885464572,0.6912497292614251,0.7867028698570728,0.5301935376692416,0.8797655195681512,"11, 17","5, 7, 9, 12, 18"
0.7794353794353794,0.7941759842261773,0.5497038917089677,0.8539480002744049,0.6551550289891606,0.811579084626418,0.47349243942430314,0.9009843659525189,"11, 12","5, 7, 9, 17, 18"
0.7046230595984792,0.7626592963377665,0.5669755387510206,0.775868722321248,0.6458788319987058,0.7297269270653302,0.5052518349784865,0.828239632782769,"9, 18","5, 7, 11, 12, 17"
0.6969198012775017,0.7982052598112955,0.659718238031491,0.7267888217831917,0.7787643916020769,0.6473377097009482,0.5722421896599392,0.8284714119019837,"9, 17","5, 7, 11, 12, 18"
0.7093792668837307,0.7939117500281152,0.6119758799607348,0.7676937284862733,0.7589565217391304,0.6879325910321998,0.512687969924812,0.8683760683760684,"9, 12","5, 7, 11, 17, 18"
0.7126275061554695,0.7668852815918332,0.5334427867799272,0.7923695161853933,0.6699838622915546,0.7264810392031222,0.44313330170777987,0.8714016210173281,"9, 11","5, 7, 12, 17, 18"
0.7738456006985464,0.8355815270845184,0.6584703692212225,0.8309529294325425,0.6364522417153996,0.8454296875,0.6820665273983609,0.8169636116563491,"7, 18","5, 9, 11, 12, 17"
0.7905384849406754,0.8692694294795792,0.7693699125716008,0.808147797252487,0.7592225307417692,0.8172339945897205,0.7797922183744144,0.7992614231384005,"7, 17","5, 9, 11, 12, 18"
0.788127291555879,0.8601776610874549,0.7328109558096851,0.824467838426935,0.7078276285285695,0.84403931063951,0.7596224206058833,0.8057834383356751,"7, 12","5, 9, 11, 17, 18"
0.7696427329422948,0.8045551534369044,0.6018911771776584,0.837933059307105,0.6558679706601467,0.8107698620624348,0.5561232045017029,0.8669794444256927,"7, 11","5, 9, 12, 17, 18"
0.7726899335789894,0.8442095877608551,0.7562111410375816,0.7870820234352673,0.7445353159851301,0.7980117689015692,0.7682590016366612,0.7764476252439818,"7, 9","5, 11, 12, 17, 18"
0.7840289809418806,0.7783073235172713,0.48303423314733823,0.863502428924106,0.4661621306942221,0.8718340435796413,0.5011735252699108,0.8553285477636665,"5, 18","7, 9, 11, 12, 17"
0.7873583362542353,0.8476567357007001,0.6827057182705719,0.8400984009840099,0.6881443298969072,0.8367656496120413,0.6773523985239852,0.8434578065274919,"5, 17","7, 9, 11, 12, 18"
0.7978343145500421,0.8339198515887603,0.6149636254421678,0.8629333079902113,0.6249321758003256,0.8580608580608581,0.6053081066876889,0.8678614097968936,"5, 12","7, 9, 11, 17, 18"
0.7577907623817474,0.7573943980309108,0.4647359035848244,0.8434831076829027,0.42884702678166137,0.8646416986139782,0.5071802442625151,0.8233353224051388,"5, 11","7, 9, 12, 17, 18"
0.7105946800700288,0.7701800449444289,0.5684813271020168,0.7822928393907854,0.6583772186463819,0.7318759936406996,0.5001852263465956,0.8401697312588402,"5, 9","7, 11, 12, 17, 18"
0.7876826280286761,0.8635609293473424,0.6858805101812486,0.8396500125648232,0.6278059970506308,0.8812640867021532,0.7557944570470461,0.8017888307155323,"5, 7","9, 11, 12, 17, 18"
0.7663725281735063,0.7696246161361917,0.48734398693572845,0.8487143299714297,0.49455492424242425,0.8450781464217165,0.48034030811680845,0.8523819401230727,18,"5, 7, 9, 11, 12, 17"
0.7868801004394225,0.8677080665939408,0.7802233371095646,0.7931454683929933,0.8416550279329609,0.7421607753705816,0.7271493212669683,0.8516519463526333,17,"5, 7, 9, 11, 12, 18"
0.8143946676921104,0.8667675262341116,0.7122988277369362,0.8630085146641439,0.7971981320880587,0.8213578245993157,0.6437421440114922,0.9091090293003787,12,"5, 7, 9, 11, 17, 18"
0.7486851827704611,0.7007290930029086,0.3673960612691466,0.843195747681293,0.45001340123291345,0.8064951234695995,0.31040857829543356,0.8833958404364133,11,"5, 7, 9, 12, 17, 18"
0.657132689826965,0.7612940422633444,0.5901308093161758,0.7053066218076158,0.7548632839069515,0.6096497025776603,0.4844172850283719,0.836568111735897,9,"5, 7, 11, 12, 17, 18"
0.775365199244758,0.8654099562794466,0.7399183109934994,0.8023088023088022,0.6925479216024122,0.846309963099631,0.7942447820180314,0.7626569124615512,7,"5, 9, 11, 12, 17, 18"
0.8004330008505374,0.8084166485981514,0.4712149149764393,0.8770073862282584,0.40507220852412823,0.9116306716861502,0.5631733594515181,0.8449178220549077,5,"7, 9, 11, 12, 17, 18"
